iter	R2	RMSE
880	0.9520213253	0.03109212817
881	0.9520697044	0.03107644841
882	0.9520858276	0.0310712211
883	0.9520902752	0.03106977897
884	0.9521205055	0.03105997515
885	0.9521236696	0.03105894883
886	0.9521261675	0.03105813861
887	0.9521484802	0.03105090009
888	0.9521710249	0.03104358457
889	0.9521877207	0.03103816586
890	0.9522117898	0.03103035243
891	0.9522245057	0.03102622375
892	0.9522484327	0.03101845348
893	0.9522763904	0.03100937177
894	0.9523079436	0.03099911891
895	0.952338474	0.03098919519
896	0.9523791531	0.03097596772
897	0.9523971408	0.03097011692
898	0.9524182458	0.0309632508
899	0.9524347353	0.03095788514
900	0.9524680024	0.03094705729
901	0.9525124436	0.03093258656
902	0.9525318589	0.03092626251
903	0.9525573443	0.03091795931
904	0.9525634772	0.03091596087
905	0.9525864266	0.03090848153
906	0.9526009443	0.0309037492
907	0.952638016	0.03089166161
908	0.952699311	0.03087166544
909	0.952715545	0.03086636727
910	0.952762094	0.03085117039
911	0.95279399	0.03084075295
912	0.9528121687	0.03083481411
913	0.9528402024	0.03082565347
914	0.9528591303	0.03081946682
915	0.9528726005	0.03081506328
916	0.9528905781	0.03080918521
917	0.9529177233	0.03080030757
918	0.952931694	0.03079573755
919	0.9529512153	0.03078935073
920	0.9529679168	0.03078388538
921	0.952991013	0.03077632589
922	0.9530069909	0.03077109516
923	0.9530296316	0.03076368169
924	0.9530564851	0.03075488645
925	0.9530694644	0.03075063448
926	0.9530924686	0.03074309696
927	0.9531215708	0.03073355872
928	0.9531622067	0.03072023536
929	0.9531709382	0.03071737178
930	0.9532011314	0.03070746764
931	0.9532168679	0.03070230436
932	0.9532438776	0.03069344027
933	0.9532570726	0.030689109
934	0.9532731453	0.03068383228
935	0.9532861009	0.03067957823
936	0.9533100599	0.03067170964
937	0.9533229506	0.03066747523
938	0.953365668	0.03065343905
939	0.9533940265	0.03064411741
940	0.9533977056	0.03064290786
941	0.9534267173	0.03063336818
942	0.953449536	0.0306258628
943	0.9534668316	0.03062017283
944	0.953484942	0.03061421367
945	0.9534934684	0.03061140769
946	0.9535121782	0.03060524952
947	0.9535349478	0.03059775341
948	0.9535509745	0.03059247608
949	0.9535705802	0.03058601901
950	0.9535824016	0.030582125
951	0.9536044429	0.03057486319
952	0.9536907726	0.03054640416
953	0.9536988709	0.03054373313
954	0.9537370937	0.03053112319
955	0.9537545507	0.03052536231
956	0.953776309	0.03051818043
957	0.9538062469	0.0305082959
958	0.9538209075	0.03050345427
959	0.9538282095	0.03050104255
960	0.9538424072	0.03049635269
961	0.9538723221	0.03048646869
962	0.9538828974	0.03048297379
963	0.9538944082	0.0304791693
964	0.9539554288	0.03045899309
965	0.9539868749	0.03044859033
966	0.9540033885	0.03044312601
967	0.9540168298	0.03043867758
968	0.9540384206	0.03043153068
969	0.9540497297	0.03042778653
970	0.9540690917	0.0304213752
971	0.9540943439	0.03041301143
972	0.9541132128	0.03040676037
973	0.9541376173	0.0303986735
974	0.9541469541	0.03039557901
975	0.9541599888	0.0303912584
976	0.954182848	0.0303836798
977	0.9542102076	0.03037460669
978	0.9542313311	0.03036759973
979	0.9542524085	0.03036060649
980	0.9542627959	0.03035715948
981	0.9542729742	0.03035378145
982	0.954287085	0.0303490977
983	0.9543093919	0.03034169193
984	0.9543171097	0.03033912926
985	0.9543248125	0.03033657135
986	0.9543394146	0.03033172173
987	0.9543598909	0.03032491993
988	0.954369906	0.03032159255
989	0.9543954351	0.03031310921
990	0.9544224802	0.03030411949
991	0.9544332904	0.03030052549
992	0.9544528209	0.03029403116
993	0.9544619715	0.03029098794
994	0.9544816497	0.03028444246
995	0.9544928055	0.03028073111
996	0.9545035788	0.03027714658
997	0.954518196	0.03027228245
998	0.9545709989	0.03025470478
999	0.9546033613	0.03024392654
1000	0.9546157156	0.03023981096
1001	0.954643543	0.03023053874
1002	0.9546700357	0.03022170863
1003	0.9546812285	0.03021797725
1004	0.9546818048	0.03021778512
1005	0.9546950618	0.03021336498
1006	0.9547031823	0.03021065711
1007	0.9547408046	0.03019810844
1008	0.9547648017	0.03019010162
1009	0.9547713586	0.03018791349
1010	0.9547886016	0.03018215852
1011	0.9548018572	0.03017773361
1012	0.9548150476	0.03017332983
1013	0.954822249	0.0301709253
1014	0.9548264537	0.03016952124
1015	0.9548360752	0.03016630817
1016	0.9548479736	0.03016233428
1017	0.9548689907	0.03015531357
1018	0.9549432545	0.03013049283
1019	0.9549826741	0.03011730955
1020	0.9549918398	0.03011424337
1021	0.9550130776	0.03010713762
1022	0.9550378012	0.03009886345
1023	0.9550509554	0.03009446022
1024	0.955067576	0.03008889576
1025	0.9550876	0.03008219051
1026	0.9550987856	0.03007844423
1027	0.9551162871	0.03007258172
1028	0.9551383729	0.03006518195
1029	0.9551446446	0.03006308028
1030	0.9551836766	0.03004999736
1031	0.9551917057	0.03004730542
1032	0.9552160971	0.03003912619
1033	0.9552339329	0.03003314386
1034	0.9552559867	0.03002574509
1035	0.9552744189	0.03001955996
1036	0.9552769731	0.03001870274
1037	0.9552825369	0.03001683543
1038	0.9553039021	0.03000966384
1039	0.9553404141	0.02999740396
1040	0.9553535652	0.0299929869
1041	0.9553629181	0.02998984515
1042	0.9553855968	0.02998222572
1043	0.9553865514	0.02998190497
1044	0.9554191185	0.02997095982
1045	0.9554232918	0.02996955698
1046	0.9554396047	0.02996407277
1047	0.9554630808	0.02995617861
1048	0.9554798921	0.02995052435
1049	0.9554973378	0.02994465553
1050	0.9555214528	0.02993654125
1051	0.9555369798	0.02993131555
1052	0.9555431981	0.02992922247
1053	0.955561366	0.02992310633
1054	0.9555789846	0.02991717396
1055	0.9555932108	0.02991238295
1056	0.9556036174	0.0299088778
1057	0.9556307134	0.02989974942
1058	0.9556552537	0.02989147961
1059	0.9556643668	0.02988840802
1060	0.9556866065	0.02988091076
1061	0.9557060976	0.02987433851
1062	0.9557324212	0.02986546013
1063	0.9557866255	0.02984716987
1064	0.9558022672	0.02984188976
1065	0.9558045498	0.02984111915
1066	0.9558208338	0.02983562109
1067	0.9558253127	0.0298341087
1068	0.9558490436	0.0298260941
1069	0.9558674775	0.02981986695
1070	0.9558861115	0.02981357088
1071	0.9559103792	0.02980536932
1072	0.9559256148	0.02980021911
1073	0.9559305053	0.02979856573
1074	0.9559604971	0.02978842422
1075	0.9559772989	0.02978274128
1076	0.9559995245	0.02977522215
1077	0.956001398	0.02977458825
1078	0.9560202382	0.02976821283
1079	0.9560328045	0.0297639597
1080	0.9560419604	0.02976086048
1081	0.9560626232	0.02975386499
1082	0.9560819654	0.0297473151
1083	0.9561005574	0.02974101792
1084	0.9561070373	0.02973882283
1085	0.9561263169	0.02973229085
1086	0.9561415731	0.029727121
1087	0.9561611059	0.02972050063
1088	0.9561649529	0.02971919655
1089	0.9561804567	0.02971394048
1090	0.9562007333	0.02970706493
1091	0.9562036725	0.02970606816
1092	0.9562216235	0.02969997965
1093	0.9562344271	0.02969563623
1094	0.9562555072	0.02968848378
1095	0.9563278	0.02966394181
1096	0.9563748415	0.02964796127
1097	0.9563914795	0.02964230708
1098	0.9564094881	0.0296361859
1099	0.9564182917	0.02963319307
1100	0.9564382823	0.02962639602
1101	0.9564548599	0.02962075825
1102	0.9564670564	0.02961660974
1103	0.9564685046	0.0296161171
1104	0.9564742773	0.02961415336
1105	0.9565032214	0.02960430519
1106	0.956523697	0.02959733643
1107	0.9565259135	0.02959658194
1108	0.9565324957	0.02959434133
1109	0.9565423352	0.02959099159
1110	0.9565551641	0.02958662358
1111	0.9565791828	0.0295784439
1112	0.9566433563	0.02955657818
1113	0.9566443768	0.02955623032
1114	0.9566637674	0.02954962014
1115	0.956671601	0.02954694927
1116	0.9566825701	0.02954320897
1117	0.9566997706	0.02953734286
1118	0.9567136926	0.02953259403
1119	0.9567391766	0.02952389935
1120	0.9567566971	0.02951792021
1121	0.9567744899	0.02951184691
1122	0.9567914577	0.02950605403
1123	0.9567975069	0.02950398852
1124	0.9568073033	0.02950064324
1125	0.9568170769	0.02949730537
1126	0.9568257844	0.02949433125
1127	0.9568534682	0.02948487369
1128	0.9568602932	0.02948254162
1129	0.9568711138	0.02947884389
1130	0.9568894132	0.02947258935
1131	0.9569137076	0.02946428372
1132	0.9569217068	0.02946154848
1133	0.9569351401	0.02945695458
1134	0.9569473513	0.02945277797
1135	0.9569959172	0.02943616106
1136	0.9570024239	0.02943393406
1137	0.9570533468	0.0294164993
1138	0.9570764232	0.0294085951
1139	0.9570954493	0.02940207662
1140	0.9571282689	0.02939082899
1141	0.9571495189	0.0293835441
1142	0.957153581	0.02938215132
1143	0.9571765293	0.02937428179
1144	0.9572010754	0.02936586204
1145	0.9572147395	0.02936117396
1146	0.9572325981	0.02935504563
1147	0.9572475781	0.02934990411
1148	0.9572641179	0.02934422623
1149	0.9572698033	0.02934227422
1150	0.9572913407	0.02933487858
1151	0.9572994169	0.02933210482
1152	0.9573119956	0.02932778421
1153	0.9573196862	0.02932514224
1154	0.9573345042	0.02932005118
1155	0.9573391951	0.02931843934
1156	0.9573456593	0.02931621801
1157	0.9573613321	0.02931083156
1158	0.9573914125	0.02930049074
1159	0.9574040758	0.02929613638
1160	0.9574088678	0.02929448842
1161	0.9574263764	0.02928846652
1162	0.9574321642	0.0292864756
1163	0.9574456362	0.0292818409
1164	0.9574629233	0.02927589265
1165	0.957468023	0.02927413767
1166	0.9574788448	0.02927041318
1167	0.9575021773	0.02926238134
1168	0.9575265189	0.02925399981
1169	0.957539241	0.02924961825
1170	0.957552274	0.02924512894
1171	0.9575525349	0.02924503904
1172	0.9575686523	0.02923948631
1173	0.9575833867	0.02923440914
1174	0.9576083529	0.02922580426
1175	0.9576153452	0.02922339382
1176	0.9576272857	0.02921927716
1177	0.9576515862	0.02921089742
1178	0.9576820596	0.02920038562
1179	0.9576980915	0.02919485392
1180	0.9577059368	0.02919214655
1181	0.9577174105	0.02918818659
1182	0.9577350148	0.02918210976
1183	0.9577624664	0.02917263116
1184	0.9577877926	0.02916388368
1185	0.9577971329	0.02916065696
1186	0.9578124332	0.02915537048
1187	0.9578220879	0.02915203417
1188	0.957829217	0.02914957038
1189	0.9578506638	0.02914215714
1190	0.9578654702	0.02913703808
1191	0.9578695828	0.02913561607
1192	0.9578809177	0.02913169645
1193	0.9578867243	0.0291296883
1194	0.9578953839	0.02912669321
1195	0.9578998336	0.02912515411
1196	0.9579083759	0.02912219913
1197	0.9579225132	0.02911730809
1198	0.9579748005	0.02909921126
1199	0.9579963594	0.02909174635
1200	0.9579984803	0.0290910119
1201	0.9580045293	0.02908891698
1202	0.9580157926	0.02908501586
1203	0.9580462176	0.02907447533
1204	0.9580642191	0.02906823704
1205	0.9580749808	0.029064507
1206	0.9580874115	0.02906019788
1207	0.9581065061	0.02905357748
1208	0.9581116099	0.02905180768
1209	0.9581195167	0.02904906564
1210	0.9581222947	0.02904810221
1211	0.9581311695	0.02904502408
1212	0.9581433525	0.02904079799
1213	0.9581706177	0.02903133795
1214	0.9581911182	0.02902422298
1215	0.9582115782	0.02901712031
1216	0.9582285723	0.02901121953
1217	0.9582412845	0.02900680473
1218	0.9582467153	0.02900491847
1219	0.9582523036	0.02900297739
1220	0.9582683346	0.02899740833
1221	0.9582860959	0.0289912369
1222	0.9582955536	0.02898795018
1223	0.9583091333	0.02898323028
1224	0.9583406025	0.02897228963
1225	0.9583437441	0.0289711972
1226	0.9583541927	0.02896756355
1227	0.9583596348	0.0289656708
1228	0.9583631537	0.02896444688
1229	0.9583833659	0.02895741577
1230	0.9583957215	0.02895311687
1231	0.9584035917	0.02895037822
1232	0.958420762	0.02894440249
1233	0.9584319372	0.02894051256
1234	0.958439642	0.0289378303
1235	0.958453794	0.02893290298
1236	0.9584759614	0.02892518323
1237	0.9584928413	0.02891930346
1238	0.9585123788	0.02891249646
1239	0.9585294291	0.02890655474
1240	0.9585601146	0.02889585827
1241	0.9585728953	0.02889140197
1242	0.9585892092	0.02888571271
1243	0.9586234527	0.02887376713
1244	0.95863321	0.02887036247
1245	0.9586357097	0.02886949016
1246	0.9586452565	0.02886615846
1247	0.9586718755	0.02885686675
1248	0.9587013777	0.02884656515
1249	0.9587248053	0.02883838204
1250	0.9587431745	0.02883196418
1251	0.958753627	0.02882831164
1252	0.9587659963	0.02882398866
1253	0.9587675394	0.02882344933
1254	0.9587850624	0.02881732397
1255	0.9587928442	0.02881460333
1256	0.9588020016	0.02881140144
1257	0.9588169633	0.02880616932
1258	0.9588192751	0.02880536081
1259	0.9588578994	0.02879184904
1260	0.9588616846	0.02879052453
1261	0.9588759534	0.0287855311
1262	0.958903531	0.02877587778
1263	0.9589113544	0.02877313865
1264	0.958939951	0.02876312426
1265	0.9589656507	0.02875412136
1266	0.9589816023	0.02874853191
1267	0.9590210034	0.02873472106
1268	0.9590333995	0.02873037464
1269	0.9590388065	0.02872847856
1270	0.9590435004	0.02872683246
1271	0.9590502686	0.02872445878
1272	0.9590524597	0.02872369027
1273	0.9590748731	0.02871582798
1274	0.9590868228	0.02871163533
1275	0.9591002969	0.02870690707
1276	0.9591235725	0.02869873751
1277	0.9591651232	0.02868414772
1278	0.9591970263	0.02867294049
1279	0.9592125152	0.02866749783
1280	0.9592226589	0.02866393284
1281	0.9592329122	0.02866032892
1282	0.9592461119	0.02865568866
1283	0.9592549721	0.02865257352
1284	0.9592720604	0.0286465645
1285	0.9592873896	0.02864117297
1286	0.9592937145	0.02863894813
1287	0.9592982302	0.02863735957
1288	0.9593003088	0.02863662833
1289	0.9593029681	0.02863569276
1290	0.9593250587	0.02862791986
1291	0.9593411339	0.02862226227
1292	0.9593444675	0.02862108888
1293	0.9593603606	0.02861549406
1294	0.959371543	0.02861155686
1295	0.9593807309	0.0286083215
1296	0.9593894125	0.02860526409
1297	0.9594240088	0.02859307703
1298	0.9594310656	0.02859059054
1299	0.9594462343	0.02858524504
1300	0.9594568838	0.02858149152
1301	0.9594711301	0.02857646951
1302	0.9594848865	0.02857161936
1303	0.9595070055	0.02856381903
1304	0.9595108272	0.02856247108
1305	0.959521637	0.02855865802
1306	0.959528115	0.02855637274
1307	0.9595346755	0.02855405813
1308	0.9595469093	0.02854974147
1309	0.9595597719	0.02854520221
1310	0.9595794127	0.02853826953
1311	0.9595949913	0.02853276952
1312	0.9596067211	0.02852862759
1313	0.9596246411	0.02852229868
1314	0.9596393524	0.02851710198
1315	0.9596606422	0.02850957974
1316	0.9596741746	0.0285047974
1317	0.9596943874	0.02849765268
1318	0.9597028811	0.0284946498
1319	0.9597247852	0.02848690441
1320	0.9597325029	0.02848417489
1321	0.9597505819	0.02847777986
1322	0.9597754694	0.02846897414
1323	0.9598095073	0.0284569264
1324	0.9598130965	0.02845565572
1325	0.9598172881	0.02845417168
1326	0.9598540968	0.02844113622
1327	0.9598700215	0.02843549476
1328	0.9598939787	0.02842700564
1329	0.9599071672	0.02842233127
1330	0.9599359644	0.0284121221
1331	0.9599488823	0.02840754125
1332	0.9599587415	0.02840404456
1333	0.9599697362	0.02840014463
1334	0.9599804606	0.02839634008
1335	0.9599889058	0.02839334372
1336	0.9600090592	0.02838619203
1337	0.9600286513	0.02837923778
1338	0.9600451946	0.02837336438
1339	0.9600490299	0.02837200255
1340	0.9600757871	0.02836249989
1341	0.9600834481	0.02835977852
1342	0.9601129272	0.0283493045
1343	0.9601159192	0.02834824119
1344	0.9601212072	0.02834636189
1345	0.9601378241	0.02834045549
1346	0.9601525383	0.0283352244
1347	0.9601724434	0.02832814634
1348	0.9601962139	0.02831969146
1349	0.9602272895	0.02830863443
1350	0.960229528	0.02830783779
1351	0.9602613981	0.02829649325
1352	0.9602843701	0.0282883133
1353	0.9602959296	0.02828419625
1354	0.9603009721	0.0282824001
1355	0.9603067411	0.02828034505
1356	0.9603139369	0.02827778154
1357	0.9603278919	0.02827280936
1358	0.9603530182	0.02826385466
1359	0.960360687	0.02826112105
1360	0.9603866753	0.02825185527
1361	0.9604041993	0.02824560559
1362	0.9604342294	0.02823489258
1363	0.9604392926	0.02823308595
1364	0.9604456998	0.02823079953
1365	0.960458537	0.02822621809
1366	0.9604792157	0.0282188365
1367	0.9604840076	0.02821712567
1368	0.9604936817	0.02821367146
1369	0.9605027701	0.02821042603
1370	0.9605548235	0.02819183062
1371	0.9605814796	0.02818230332
1372	0.960616588	0.02816975015
1373	0.9606428957	0.02816034003
1374	0.9606604103	0.02815407342
1375	0.9606891504	0.02814378736
1376	0.9607156356	0.028134305
1377	0.9607293245	0.02812940276
1378	0.960742015	0.02812485732
1379	0.9607520613	0.02812125847
1380	0.9607628915	0.02811737825
1381	0.9607790846	0.02811157565
1382	0.9608019322	0.02810338645
1383	0.9608235617	0.02809563166
1384	0.9608317158	0.02809270764
1385	0.9608428586	0.02808871136
1386	0.9608667107	0.02808015512
1387	0.9608748617	0.02807723058
1388	0.9609033969	0.02806698991
1389	0.9609108178	0.02806432608
1390	0.960923861	0.02805964347
1391	0.9609376294	0.02805469967
1392	0.9609651112	0.02804482917
1393	0.9609848135	0.02803775066
1394	0.961009984	0.02802870499
1395	0.961020226	0.0280250234
1396	0.9610552439	0.0280124323
1397	0.9610639206	0.02800931162
1398	0.9610740238	0.02800567741
1399	0.9610851151	0.02800168727
1400	0.9610936993	0.02799859866
1401	0.9611073528	0.02799368542
1402	0.96110853	0.02799326174
1403	0.961116858	0.02799026444
1404	0.9611373945	0.0279828718
1405	0.9611568389	0.02797587049
1406	0.9611669124	0.02797224265
1407	0.9611757603	0.02796905582
1408	0.9611931306	0.02796279833
1409	0.9612208272	0.02795281796
1410	0.9612291075	0.02794983348
1411	0.9612463483	0.02794361838
1412	0.9612773202	0.02793244989
1413	0.9612882628	0.02792850289
1414	0.9612970968	0.02792531607
1415	0.9613108278	0.02792036199
1416	0.9613167104	0.0279182393
1417	0.9613248256	0.02791531071
1418	0.9613729342	0.02789794319
1419	0.9613760811	0.02789680675
1420	0.9613968353	0.02788931071
1421	0.9614202755	0.02788084208
1422	0.9614259677	0.02787878517
1423	0.9614366702	0.02787491739
1424	0.9614441689	0.02787220711
1425	0.9614635014	0.02786521843
1426	0.9614668884	0.02786399385
1427	0.9614693538	0.02786310248
1428	0.9614700684	0.02786284409
1429	0.9614902206	0.02785555662
1430	0.9615049485	0.0278502295
1431	0.9615195935	0.02784493135
1432	0.9615374793	0.02783845939
1433	0.9615418766	0.02783686799
1434	0.9615765263	0.02782432503
1435	0.9615901945	0.02781937571
1436	0.9616145453	0.02781055591
1437	0.9616293571	0.02780518978
1438	0.9616394082	0.0278015478
1439	0.9616475624	0.02779859279
1440	0.9616609142	0.02779375354
1441	0.9616770352	0.02778790951
1442	0.9617003545	0.02777945384
1443	0.9617256835	0.02777026649
1444	0.9617420708	0.02776432091
1445	0.9617794586	0.02775075114
1446	0.9617911582	0.02774650348
1447	0.9618059594	0.02774112878
1448	0.9618116514	0.0277390616
1449	0.9618212019	0.02773559276
1450	0.9618373064	0.02772974246
1451	0.9618414642	0.02772823185
1452	0.9618471344	0.02772617162
1453	0.9618561237	0.02772290512
1454	0.9618647765	0.02771976049
1455	0.9618721297	0.02771708794
1456	0.961882696	0.02771324705
1457	0.9618924213	0.02770971144
1458	0.9619072331	0.02770432576
1459	0.9619144358	0.02770170642
1460	0.9619361615	0.02769380416
1461	0.9619541209	0.02768727011
1462	0.9619635943	0.02768382284
1463	0.9619730107	0.02768039588
1464	0.9619852872	0.0276759274
1465	0.9619865643	0.02767546249
1466	0.9619970869	0.02767163179
1467	0.9619991166	0.02767089283
1468	0.9620063972	0.02766824196
1469	0.9620188954	0.02766369077
1470	0.96204581	0.02765388734
1471	0.9620546881	0.02765065282
1472	0.9620703722	0.02764493775
1473	0.9620784859	0.02764198075
1474	0.9620897318	0.02763788173
1475	0.9621046747	0.02763243426
1476	0.9621143984	0.02762888887
1477	0.9621198236	0.02762691057
1478	0.962156596	0.02761349784
1479	0.9621627026	0.02761126982
1480	0.962182362	0.02760409578
1481	0.9621946268	0.02759961923
1482	0.9622051436	0.02759578009
1483	0.9622291371	0.02758701932
1484	0.9622363976	0.02758436775
1485	0.96225005	0.0275793811
1486	0.9622553382	0.0275774493
1487	0.962262877	0.02757469514
1488	0.9622699731	0.02757210244
1489	0.9622724655	0.0275711917
1490	0.9622883772	0.027565377
1491	0.9623024767	0.02756022349
1492	0.9623142511	0.02755591908
1493	0.9623261444	0.02755157053
1494	0.9623418052	0.02754584343
1495	0.9623577812	0.0275399998
1496	0.9623678656	0.02753631057
1497	0.9623794716	0.02753206404
1498	0.9623931008	0.02752707643
1499	0.9623958349	0.02752607577
